mtWmPoiId,shopName,wmPoiScore,monthSalesTip,picUrl,poiTypeIcon,deliveryTimeTip,deliveryType,minPriceTip,shippingFeeTip,origin_shipping_fee_tip,status,statusDesc,distance,averagePriceTip,recommendInfo,discounts2,address,shipping_time,tip
1072231176591920,老邻居小曾食杂,0,月售7,http://p0.meituan.net/waimaipoi/dc34c68e79da74c8c20c66a3b19892ac69632.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥6,,1,,2.4km,,,"[{'info': '满20减1;满30减2', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",瑞京新村门口322-1号店面,09:00-23:59
1117238138890682,见福便利店（漳州冠城国际0806店）,0,月售20,http://p0.meituan.net/waimaipoi/9edd34948e95f45b74f9fea4c03e99d4134453.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥20,夜间配送 ¥6,,1,,779m,,,"[{'info': '本店支持开发票，开票金额100元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区冠城国际1幢15号,"00:00-01:00,08:00-23:59"
1043519320225953,日夜便利店,0,月售1,http://p0.meituan.net/waimaipoi/85aa840d671ecbafbf4dcb88d1fc4eeb14336.jpg,,35分钟,1,起送 ¥15,夜间配送 ¥6,,1,,2.2km,,,"[{'info': '满21减1', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",澄观路1号江滨花园13幢001号,09:00-23:59
908528498105541,丹霞便利店（京东店）,0,月售2,http://p0.meituan.net/waimaipoi/353a49c77bda6bba6b1c808614231f7620480.jpg,,31分钟,1,起送 ¥20,夜间配送 ¥6,,1,,2.4km,,,"[{'info': '满30减1;满68减3', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '领4元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区丹霞路139号丹霞星城A1幢,"00:00-02:00,08:00-23:59"
1089733168287575,美宜佳（瑞京花园F311店）,0,月售30,http://p1.meituan.net/waimaipoi/821ea28c3f7d8b4332ce52e1def5788710075.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥25,夜间配送 ¥6,,1,,1.6km,,,"[{'info': '满39减2;满69减4;满99减6', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区瑞京路瑞京花园8_18_2号,"00:00-02:00,08:00-23:59"
986267406145185,见福便利店（艾美店）,0,月售36,http://p0.meituan.net/waimaipoi/39979bb35060c898264592789a16c3ed15550.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥6,,1,,2.2km,,,,漳州市芗城区东南商贸城西区12幢3号,"00:00-02:00,08:00-23:59"
1093933646301067,卧趣成人,46,月售50,http://p0.meituan.net/waimaipoi/f1b83fc101f45aefe854404c2dd81c9967091.png,,35分钟,0,起送 ¥38,配送 ¥0,,1,,2.7km,,,"[{'info': '满45减5;满125减12;满298减25;满399减35;满500减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.1折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领8元券;领19元券;领39元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付29元返20元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",厦门路江滨花园竹园41号,00:00-23:59
1016259162771094,正宗沙县小吃（工人新村店）,0,月售140,http://p0.meituan.net/waimaipoi/574f7240ed4354fcc3b2ef8d232b50ef38912.jpg,,35分钟,1,起送 ¥10,配送 ¥5.5,,1,,2.9km,,,,福建省漳州市芗城区工人新村25幢6号店面,"10:00-14:00,16:50-23:59"
1051533729177500,爱久久情趣用品,50,月售172,http://p0.meituan.net/business/3ca2d6b4b3645a3cb3c7714950ce146c531973.png,,38分钟,0,起送 ¥20,配送 ¥0,,1,,1.2km,,,"[{'info': '满50减5;满108减10;满200减20;满350减30;满450减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.01折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领4元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返30元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",元光南路1-7号,00:00-23:59
933503732885748,见福便利店（漳州市医院0812店）,0,月售4,http://p0.meituan.net/waimaipoi/9edd34948e95f45b74f9fea4c03e99d4134453.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥20,夜间配送 ¥6,,1,,1.3km,,,"[{'info': '本店支持开发票，开票金额100元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区建设路建福大厦23号,"00:00-02:00,08:00-23:59"
